RT_Demand,GW,Date,Hr_End,time
"15,830.08",15.830076,24-Aug-22,10,8/24/22 10:00
"16,387.91",16.38791,24-Aug-22,11,8/24/22 11:00
"16,992.00",16.992002,24-Aug-22,12,8/24/22 12:00
"17,623.63",17.623626,24-Aug-22,13,8/24/22 13:00
"18,191.16",18.19116,24-Aug-22,14,8/24/22 14:00
"18,728.38",18.728381,24-Aug-22,15,8/24/22 15:00
"19,304.56",19.304559,24-Aug-22,16,8/24/22 16:00
"19,882.07",19.882073,24-Aug-22,17,8/24/22 17:00
"20,262.94",20.262937,24-Aug-22,18,8/24/22 18:00
"20,055.99",20.055992,24-Aug-22,19,8/24/22 19:00
"19,404.21",19.404206,24-Aug-22,20,8/24/22 20:00
"18,803.22",18.803218,24-Aug-22,21,8/24/22 21:00
"17,608.74",17.608743,24-Aug-22,22,8/24/22 22:00
"16,159.89",16.159888,24-Aug-22,23,8/24/22 23:00
"14,760.72",14.760721,24-Aug-22,24,8/24/22 0:00
"13,777.07",13.777069,25-Aug-22,01,8/25/22 1:00
"13,027.91",13.027906,25-Aug-22,02,8/25/22 2:00
"12,515.65",12.51565,25-Aug-22,03,8/25/22 3:00
"12,240.29",12.24029,25-Aug-22,04,8/25/22 4:00
"12,303.73",12.303734,25-Aug-22,05,8/25/22 5:00
"12,856.38",12.856376,25-Aug-22,06,8/25/22 6:00
"13,746.69",13.74669,25-Aug-22,07,8/25/22 7:00
"14,800.92",14.800916,25-Aug-22,08,8/25/22 8:00
"15,669.49",15.669489,25-Aug-22,09,8/25/22 9:00
"16,325.21",16.325207,25-Aug-22,10,8/25/22 10:00
"17,067.37",17.067374,25-Aug-22,11,8/25/22 11:00
"17,878.43",17.878433,25-Aug-22,12,8/25/22 12:00
"18,673.10",18.673103,25-Aug-22,13,8/25/22 13:00
"19,432.87",19.432868,25-Aug-22,14,8/25/22 14:00
"20,022.96",20.022957,25-Aug-22,15,8/25/22 15:00
"20,483.39",20.483386,25-Aug-22,16,8/25/22 16:00
"20,861.18",20.861176,25-Aug-22,17,8/25/22 17:00
"21,052.07",21.052069,25-Aug-22,18,8/25/22 18:00
"20,724.87",20.72487,25-Aug-22,19,8/25/22 19:00
"20,056.43",20.056427,25-Aug-22,20,8/25/22 20:00
"19,360.65",19.36065,25-Aug-22,21,8/25/22 21:00
"18,048.01",18.048012,25-Aug-22,22,8/25/22 22:00
"16,506.53",16.506532,25-Aug-22,23,8/25/22 23:00
"15,056.45",15.056454,25-Aug-22,24,8/25/22 0:00
"13,922.63",13.922627,26-Aug-22,01,8/26/22 1:00
"13,139.24",13.139238,26-Aug-22,02,8/26/22 2:00
"12,624.45",12.624451,26-Aug-22,03,8/26/22 3:00
"12,336.88",12.336875,26-Aug-22,04,8/26/22 4:00
"12,381.85",12.381849,26-Aug-22,05,8/26/22 5:00
"12,908.94",12.908935,26-Aug-22,06,8/26/22 6:00
"13,790.38",13.790381,26-Aug-22,07,8/26/22 7:00
"14,746.11",14.746109,26-Aug-22,08,8/26/22 8:00
"15,643.75",15.643751,26-Aug-22,09,8/26/22 9:00
"16,428.03",16.428025,26-Aug-22,10,8/26/22 10:00
"17,251.20",17.251199,26-Aug-22,11,8/26/22 11:00
"18,271.15",18.271148,26-Aug-22,12,8/26/22 12:00
"19,212.27",19.212267,26-Aug-22,13,8/26/22 13:00
"19,948.62",19.94862,26-Aug-22,14,8/26/22 14:00
"20,304.63",20.304627,26-Aug-22,15,8/26/22 15:00
"20,078.57",20.078565,26-Aug-22,16,8/26/22 16:00
"19,436.35",19.436349,26-Aug-22,17,8/26/22 17:00
"18,945.55",18.945548,26-Aug-22,18,8/26/22 18:00
"18,352.89",18.352894,26-Aug-22,19,8/26/22 19:00
"17,939.04",17.939038,26-Aug-22,20,8/26/22 20:00
"17,489.51",17.489506,26-Aug-22,21,8/26/22 21:00
"16,589.16",16.589164,26-Aug-22,22,8/26/22 22:00
"15,448.11",15.448107,26-Aug-22,23,8/26/22 23:00
"14,318.59",14.318586,26-Aug-22,24,8/26/22 0:00
"13,401.42",13.401424,27-Aug-22,01,8/27/22 1:00
"12,731.90",12.731897,27-Aug-22,02,8/27/22 2:00
"12,276.98",12.276984,27-Aug-22,03,8/27/22 3:00
"11,972.29",11.97229,27-Aug-22,04,8/27/22 4:00
"11,880.42",11.880422,27-Aug-22,05,8/27/22 5:00
"12,034.29",12.034293,27-Aug-22,06,8/27/22 6:00
"12,360.90",12.360897,27-Aug-22,07,8/27/22 7:00
"13,005.19",13.005186,27-Aug-22,08,8/27/22 8:00
"13,803.52",13.803521,27-Aug-22,09,8/27/22 9:00
"14,394.90",14.394898,27-Aug-22,10,8/27/22 10:00
"14,983.32",14.983316,27-Aug-22,11,8/27/22 11:00
"15,564.45",15.564448,27-Aug-22,12,8/27/22 12:00
"15,876.53",15.876529,27-Aug-22,13,8/27/22 13:00
"16,048.43",16.048431,27-Aug-22,14,8/27/22 14:00
"16,258.40",16.258399,27-Aug-22,15,8/27/22 15:00
"16,580.13",16.580129,27-Aug-22,16,8/27/22 16:00
"17,054.19",17.054187,27-Aug-22,17,8/27/22 17:00
"17,417.29",17.417287,27-Aug-22,18,8/27/22 18:00
"17,221.51",17.221507,27-Aug-22,19,8/27/22 19:00
"16,703.46",16.703463,27-Aug-22,20,8/27/22 20:00
"16,260.88",16.260875,27-Aug-22,21,8/27/22 21:00
"15,390.62",15.390622,27-Aug-22,22,8/27/22 22:00
"14,370.01",14.370013,27-Aug-22,23,8/27/22 23:00
"13,367.78",13.367781,27-Aug-22,24,8/27/22 0:00
"12,507.92",12.507918,28-Aug-22,01,8/28/22 1:00
"11,901.07",11.901066,28-Aug-22,02,8/28/22 2:00
"11,483.54",11.483542,28-Aug-22,03,8/28/22 3:00
"11,218.57",11.218572,28-Aug-22,04,8/28/22 4:00
"11,093.30",11.093304,28-Aug-22,05,8/28/22 5:00
"11,168.94",11.168939,28-Aug-22,06,8/28/22 6:00
"11,363.54",11.36354,28-Aug-22,07,8/28/22 7:00
"11,815.02",11.815017,28-Aug-22,08,8/28/22 8:00
"12,454.73",12.454728,28-Aug-22,09,8/28/22 9:00
"13,005.90",13.005898,28-Aug-22,10,8/28/22 10:00
"13,432.47",13.432472,28-Aug-22,11,8/28/22 11:00
"13,872.55",13.872546,28-Aug-22,12,8/28/22 12:00
"14,402.82",14.402816,28-Aug-22,13,8/28/22 13:00
"14,941.07",14.941065,28-Aug-22,14,8/28/22 14:00
"15,501.76",15.50176,28-Aug-22,15,8/28/22 15:00
"16,161.99",16.161985,28-Aug-22,16,8/28/22 16:00
"16,819.39",16.819388,28-Aug-22,17,8/28/22 17:00
"17,410.92",17.410923,28-Aug-22,18,8/28/22 18:00
"17,352.50",17.352503,28-Aug-22,19,8/28/22 19:00
"16,952.18",16.952175,28-Aug-22,20,8/28/22 20:00
"16,470.28",16.470278,28-Aug-22,21,8/28/22 21:00
"15,426.50",15.426502,28-Aug-22,22,8/28/22 22:00
"14,199.97",14.199967,28-Aug-22,23,8/28/22 23:00
"13,054.20",13.0542,28-Aug-22,24,8/28/22 0:00
"12,223.89",12.22389,29-Aug-22,01,8/29/22 1:00
"11,650.67",11.650674,29-Aug-22,02,8/29/22 2:00
"11,311.11",11.311107,29-Aug-22,03,8/29/22 3:00
"11,202.08",11.202084,29-Aug-22,04,8/29/22 4:00
"11,423.03",11.423029,29-Aug-22,05,8/29/22 5:00
"12,129.10",12.129101,29-Aug-22,06,8/29/22 6:00
"13,233.05",13.233051,29-Aug-22,07,8/29/22 7:00
"14,285.60",14.285603,29-Aug-22,08,8/29/22 8:00
"15,064.95",15.064951,29-Aug-22,09,8/29/22 9:00
"15,724.11",15.724107,29-Aug-22,10,8/29/22 10:00
"16,393.34",16.393343,29-Aug-22,11,8/29/22 11:00
"17,253.12",17.25312,29-Aug-22,12,8/29/22 12:00
"18,213.87",18.213874,29-Aug-22,13,8/29/22 13:00
"19,141.02",19.14102,29-Aug-22,14,8/29/22 14:00
"19,936.46",19.936457,29-Aug-22,15,8/29/22 15:00
"20,612.86",20.612862,29-Aug-22,16,8/29/22 16:00
"21,255.97",21.255967,29-Aug-22,17,8/29/22 17:00
"21,632.68",21.632684,29-Aug-22,18,8/29/22 18:00
"21,299.27",21.299271,29-Aug-22,19,8/29/22 19:00
"20,705.42",20.705423,29-Aug-22,20,8/29/22 20:00
"19,980.69",19.980689,29-Aug-22,21,8/29/22 21:00
"18,654.41",18.654412,29-Aug-22,22,8/29/22 22:00
"17,108.23",17.108229,29-Aug-22,23,8/29/22 23:00
"15,674.46",15.674461,29-Aug-22,24,8/29/22 0:00
"14,601.25",14.601246,30-Aug-22,01,8/30/22 1:00
"13,852.68",13.85268,30-Aug-22,02,8/30/22 2:00
"13,378.74",13.378739,30-Aug-22,03,8/30/22 3:00
"13,144.01",13.144013,30-Aug-22,04,8/30/22 4:00
"13,268.01",13.26801,30-Aug-22,05,8/30/22 5:00
"13,993.68",13.993675,30-Aug-22,06,8/30/22 6:00
"15,151.19",15.151194,30-Aug-22,07,8/30/22 7:00
"16,229.49",16.229486,30-Aug-22,08,8/30/22 8:00
"17,072.26",17.072259,30-Aug-22,09,8/30/22 9:00
"17,783.76",17.78376,30-Aug-22,10,8/30/22 10:00
"18,566.64",18.56664,30-Aug-22,11,8/30/22 11:00
"19,388.78",19.388777,30-Aug-22,12,8/30/22 12:00
"20,244.60",20.244604,30-Aug-22,13,8/30/22 13:00
"21,063.55",21.063551,30-Aug-22,14,8/30/22 14:00
"21,660.89",21.66089,30-Aug-22,15,8/30/22 15:00
"22,213.44",22.213436,30-Aug-22,16,8/30/22 16:00
"22,669.33",22.66933,30-Aug-22,17,8/30/22 17:00
"22,760.16",22.760163,30-Aug-22,18,8/30/22 18:00
"22,064.19",22.064188,30-Aug-22,19,8/30/22 19:00
"21,400.80",21.400799,30-Aug-22,20,8/30/22 20:00
"20,600.17",20.600171,30-Aug-22,21,8/30/22 21:00
"19,269.98",19.269979,30-Aug-22,22,8/30/22 22:00
"17,725.77",17.725765,30-Aug-22,23,8/30/22 23:00
"16,285.57",16.285571,30-Aug-22,24,8/30/22 0:00
"15,191.04",15.191036,31-Aug-22,01,8/31/22 1:00
"14,439.21",14.439211,31-Aug-22,02,8/31/22 2:00
"13,897.71",13.897713,31-Aug-22,03,8/31/22 3:00
"13,591.02",13.591024,31-Aug-22,04,8/31/22 4:00
"13,614.17",13.614166,31-Aug-22,05,8/31/22 5:00
"14,146.44",14.146441,31-Aug-22,06,8/31/22 6:00
"15,172.16",15.172155,31-Aug-22,07,8/31/22 7:00
"15,875.14",15.875137,31-Aug-22,08,8/31/22 8:00
"16,229.46",16.229457,31-Aug-22,09,8/31/22 9:00
"16,493.69",16.493687,31-Aug-22,10,8/31/22 10:00
"16,924.38",16.924383,31-Aug-22,11,8/31/22 11:00
"17,481.70",17.481695,31-Aug-22,12,8/31/22 12:00
"17,955.48",17.955478,31-Aug-22,13,8/31/22 13:00
"18,409.99",18.409993,31-Aug-22,14,8/31/22 14:00
"18,566.72",18.566721,31-Aug-22,15,8/31/22 15:00
"18,734.27",18.734271,31-Aug-22,16,8/31/22 16:00
"18,989.57",18.989566,31-Aug-22,17,8/31/22 17:00
"19,158.15",19.158147,31-Aug-22,18,8/31/22 18:00
"18,668.07",18.668072,31-Aug-22,19,8/31/22 19:00
"17,914.05",17.914045,31-Aug-22,20,8/31/22 20:00
"17,081.17",17.081171,31-Aug-22,21,8/31/22 21:00
"15,750.15",15.750145,31-Aug-22,22,8/31/22 22:00
"14,275.72",14.275721,31-Aug-22,23,8/31/22 23:00
"12,963.69",12.963692,31-Aug-22,24,8/31/22 0:00
"12,031.58",12.031577,1-Sep-22,01,9/1/22 1:00
"11,424.00",11.424,1-Sep-22,02,9/1/22 2:00
"11,034.61",11.034609,1-Sep-22,03,9/1/22 3:00
"10,855.46",10.855458,1-Sep-22,04,9/1/22 4:00
"10,974.45",10.974449,1-Sep-22,05,9/1/22 5:00
"11,597.83",11.597834,1-Sep-22,06,9/1/22 6:00
"12,670.77",12.670773,1-Sep-22,07,9/1/22 7:00
"13,504.72",13.504715,1-Sep-22,08,9/1/22 8:00
"13,977.42",13.977422,1-Sep-22,09,9/1/22 9:00
"14,201.68",14.201683,1-Sep-22,10,9/1/22 10:00
"14,425.76",14.425757,1-Sep-22,11,9/1/22 11:00
"14,554.02",14.554024,1-Sep-22,12,9/1/22 12:00
"14,691.06",14.691061,1-Sep-22,13,9/1/22 13:00
"15,024.89",15.02489,1-Sep-22,14,9/1/22 14:00
"15,406.74",15.406739,1-Sep-22,15,9/1/22 15:00
"15,877.28",15.877276,1-Sep-22,16,9/1/22 16:00
"16,376.71",16.376708,1-Sep-22,17,9/1/22 17:00
"16,749.48",16.74948,1-Sep-22,18,9/1/22 18:00
"16,498.99",16.498991,1-Sep-22,19,9/1/22 19:00
"16,022.22",16.022222,1-Sep-22,20,9/1/22 20:00
"15,451.05",15.451045,1-Sep-22,21,9/1/22 21:00
"14,365.74",14.365741,1-Sep-22,22,9/1/22 22:00
"13,086.46",13.086457,1-Sep-22,23,9/1/22 23:00
"11,908.98",11.908982,1-Sep-22,24,9/1/22 0:00
"11,048.51",11.048512,2-Sep-22,01,9/2/22 1:00
"10,460.72",10.460719,2-Sep-22,02,9/2/22 2:00
"10,085.09",10.085092,2-Sep-22,03,9/2/22 3:00
"9,899.51",9.899505,2-Sep-22,04,9/2/22 4:00
"10,010.97",10.010965,2-Sep-22,05,9/2/22 5:00
"10,547.34",10.547344,2-Sep-22,06,9/2/22 6:00
"11,470.27",11.470273,2-Sep-22,07,9/2/22 7:00
"12,161.08",12.161083,2-Sep-22,08,9/2/22 8:00
"12,419.32",12.419322,2-Sep-22,09,9/2/22 9:00
"12,422.16",12.422158,2-Sep-22,10,9/2/22 10:00
"12,433.15",12.433145,2-Sep-22,11,9/2/22 11:00
"12,525.14",12.525143,2-Sep-22,12,9/2/22 12:00
"12,640.88",12.640882,2-Sep-22,13,9/2/22 13:00
"12,935.89",12.935892,2-Sep-22,14,9/2/22 14:00
"13,317.18",13.317175,2-Sep-22,15,9/2/22 15:00
"13,888.42",13.888416,2-Sep-22,16,9/2/22 16:00
"14,573.91",14.573913,2-Sep-22,17,9/2/22 17:00
"15,116.78",15.116782,2-Sep-22,18,9/2/22 18:00
"15,003.48",15.003476,2-Sep-22,19,9/2/22 19:00
"14,647.02",14.64702,2-Sep-22,20,9/2/22 20:00
"14,154.75",14.154754,2-Sep-22,21,9/2/22 21:00
"13,317.86",13.317855,2-Sep-22,22,9/2/22 22:00
"12,324.79",12.324792,2-Sep-22,23,9/2/22 23:00
"11,390.56",11.390558,2-Sep-22,24,9/2/22 0:00
"10,606.74",10.606737,3-Sep-22,01,9/3/22 1:00
"10,105.99",10.105986,3-Sep-22,02,9/3/22 2:00
"9,770.14",9.770139,3-Sep-22,03,9/3/22 3:00
"9,587.74",9.587736,3-Sep-22,04,9/3/22 4:00
"9,568.66",9.568659,3-Sep-22,05,9/3/22 5:00
"9,741.70",9.741695,3-Sep-22,06,9/3/22 6:00
"10,030.46",10.030455,3-Sep-22,07,9/3/22 7:00
"10,521.95",10.521948,3-Sep-22,08,9/3/22 8:00
"11,050.06",11.05006,3-Sep-22,09,9/3/22 9:00
"11,393.99",11.393987,3-Sep-22,10,9/3/22 10:00
"11,595.52",11.595515,3-Sep-22,11,9/3/22 11:00
"11,807.02",11.807016,3-Sep-22,12,9/3/22 12:00
"12,094.33",12.094327,3-Sep-22,13,9/3/22 13:00
"12,469.06",12.469057,3-Sep-22,14,9/3/22 14:00
"13,003.94",13.003938,3-Sep-22,15,9/3/22 15:00
"13,575.55",13.575545,3-Sep-22,16,9/3/22 16:00
"14,068.95",14.068948,3-Sep-22,17,9/3/22 17:00
"14,566.10",14.566104,3-Sep-22,18,9/3/22 18:00
"14,608.39",14.608392,3-Sep-22,19,9/3/22 19:00
"14,389.07",14.389069,3-Sep-22,20,9/3/22 20:00
"13,980.91",13.980907,3-Sep-22,21,9/3/22 21:00
"13,256.03",13.256025,3-Sep-22,22,9/3/22 22:00
"12,413.45",12.413447,3-Sep-22,23,9/3/22 23:00
"11,568.66",11.568657,3-Sep-22,24,9/3/22 0:00
"10,890.72",10.890724,4-Sep-22,01,9/4/22 1:00
"10,398.33",10.398333,4-Sep-22,02,9/4/22 2:00
"10,092.13",10.092134,4-Sep-22,03,9/4/22 3:00
"9,927.52",9.927523,4-Sep-22,04,9/4/22 4:00
"9,892.36",9.892359,4-Sep-22,05,9/4/22 5:00
"10,032.49",10.032491,4-Sep-22,06,9/4/22 6:00
"10,258.96",10.258958,4-Sep-22,07,9/4/22 7:00
"10,711.72",10.711715,4-Sep-22,08,9/4/22 8:00
"11,349.64",11.34964,4-Sep-22,09,9/4/22 9:00
"11,953.17",11.953172,4-Sep-22,10,9/4/22 10:00
"12,591.38",12.591379,4-Sep-22,11,9/4/22 11:00
"13,364.64",13.36464,4-Sep-22,12,9/4/22 12:00
"14,215.41",14.215411,4-Sep-22,13,9/4/22 13:00
"15,058.78",15.058783,4-Sep-22,14,9/4/22 14:00
"15,772.93",15.772933,4-Sep-22,15,9/4/22 15:00
"16,445.37",16.445366,4-Sep-22,16,9/4/22 16:00
"17,025.24",17.025243,4-Sep-22,17,9/4/22 17:00
"17,243.88",17.243876,4-Sep-22,18,9/4/22 18:00
"16,954.64",16.954642,4-Sep-22,19,9/4/22 19:00
"16,752.34",16.752335,4-Sep-22,20,9/4/22 20:00
"16,277.63",16.277634,4-Sep-22,21,9/4/22 21:00
"15,451.34",15.451344,4-Sep-22,22,9/4/22 22:00
"14,480.28",14.480278,4-Sep-22,23,9/4/22 23:00
"13,513.24",13.513244,4-Sep-22,24,9/4/22 0:00
"12,702.08",12.702083,5-Sep-22,01,9/5/22 1:00
"12,125.79",12.12579,5-Sep-22,02,9/5/22 2:00
"11,769.27",11.769273,5-Sep-22,03,9/5/22 3:00
"11,516.54",11.516539,5-Sep-22,04,9/5/22 4:00
"11,507.12",11.507115,5-Sep-22,05,9/5/22 5:00
"11,750.17",11.750167,5-Sep-22,06,9/5/22 6:00
"12,093.45",12.093449,5-Sep-22,07,9/5/22 7:00
"12,537.06",12.537055,5-Sep-22,08,9/5/22 8:00
"13,227.62",13.227624,5-Sep-22,09,9/5/22 9:00
"13,961.21",13.961206,5-Sep-22,10,9/5/22 10:00
"14,603.23",14.603229,5-Sep-22,11,9/5/22 11:00
"15,028.01",15.028008,5-Sep-22,12,9/5/22 12:00
"15,245.80",15.245804,5-Sep-22,13,9/5/22 13:00
"15,271.69",15.27169,5-Sep-22,14,9/5/22 14:00
"15,357.68",15.357683,5-Sep-22,15,9/5/22 15:00
"15,491.40",15.491403,5-Sep-22,16,9/5/22 16:00
"15,709.49",15.709488,5-Sep-22,17,9/5/22 17:00
"15,875.45",15.875453,5-Sep-22,18,9/5/22 18:00
"15,652.92",15.652916,5-Sep-22,19,9/5/22 19:00
"15,378.87",15.378873,5-Sep-22,20,9/5/22 20:00
"14,779.62",14.779621,5-Sep-22,21,9/5/22 21:00
"13,879.91",13.879911,5-Sep-22,22,9/5/22 22:00
"12,836.19",12.836189,5-Sep-22,23,9/5/22 23:00
"11,868.61",11.868607,5-Sep-22,24,9/5/22 0:00
"11,198.48",11.198478,6-Sep-22,01,9/6/22 1:00
"10,737.47",10.737474,6-Sep-22,02,9/6/22 2:00
"10,468.01",10.468007,6-Sep-22,03,9/6/22 3:00
"10,363.86",10.363858,6-Sep-22,04,9/6/22 4:00
"10,599.08",10.599075,6-Sep-22,05,9/6/22 5:00
"11,348.98",11.348981,6-Sep-22,06,9/6/22 6:00
"12,678.63",12.678625,6-Sep-22,07,9/6/22 7:00
"13,668.11",13.668107,6-Sep-22,08,9/6/22 8:00
"14,315.65",14.315651,6-Sep-22,09,9/6/22 9:00
"14,689.73",14.689729,6-Sep-22,10,9/6/22 10:00
"14,942.64",14.942642,6-Sep-22,11,9/6/22 11:00
"15,008.13",15.008133,6-Sep-22,12,9/6/22 12:00
"15,009.67",15.009674,6-Sep-22,13,9/6/22 13:00
"14,923.57",14.923574,6-Sep-22,14,9/6/22 14:00
"14,781.29",14.781286,6-Sep-22,15,9/6/22 15:00
"14,728.44",14.728443,6-Sep-22,16,9/6/22 16:00
"14,810.77",14.810771,6-Sep-22,17,9/6/22 17:00
"15,044.79",15.044792,6-Sep-22,18,9/6/22 18:00
"14,972.60",14.972595,6-Sep-22,19,9/6/22 19:00
"14,841.05",14.841048,6-Sep-22,20,9/6/22 20:00
"14,278.78",14.278776,6-Sep-22,21,9/6/22 21:00
"13,426.19",13.426193,6-Sep-22,22,9/6/22 22:00
"12,399.54",12.399537,6-Sep-22,23,9/6/22 23:00
"11,469.45",11.46945,6-Sep-22,24,9/6/22 0:00
"10,817.12",10.817122,7-Sep-22,01,9/7/22 1:00
"10,375.85",10.375846,7-Sep-22,02,9/7/22 2:00
"10,132.93",10.132929,7-Sep-22,03,9/7/22 3:00
"10,054.38",10.054383,7-Sep-22,04,9/7/22 4:00
"10,259.22",10.25922,7-Sep-22,05,9/7/22 5:00
"10,979.08",10.979079,7-Sep-22,06,9/7/22 6:00
"12,201.20",12.201199,7-Sep-22,07,9/7/22 7:00
"13,034.88",13.034879,7-Sep-22,08,9/7/22 8:00
"13,396.37",13.396369,7-Sep-22,09,9/7/22 9:00
"13,540.21",13.540212,7-Sep-22,10,9/7/22 10:00
"13,567.22",13.567217,7-Sep-22,11,9/7/22 11:00
"13,733.13",13.733128,7-Sep-22,12,9/7/22 12:00
"13,874.89",13.874892,7-Sep-22,13,9/7/22 13:00
"14,100.31",14.100308,7-Sep-22,14,9/7/22 14:00
"14,147.33",14.147331,7-Sep-22,15,9/7/22 15:00
"14,313.27",14.313271,7-Sep-22,16,9/7/22 16:00
"14,569.51",14.56951,7-Sep-22,17,9/7/22 17:00
"14,874.15",14.874153,7-Sep-22,18,9/7/22 18:00
"14,968.32",14.968322,7-Sep-22,19,9/7/22 19:00
"15,031.88",15.031882,7-Sep-22,20,9/7/22 20:00
"14,564.00",14.564004,7-Sep-22,21,9/7/22 21:00
"13,633.07",13.633066,7-Sep-22,22,9/7/22 22:00
"12,498.34",12.49834,7-Sep-22,23,9/7/22 23:00
"11,469.16",11.469155,7-Sep-22,24,9/7/22 0:00
"10,711.99",10.711994,8-Sep-22,01,9/8/22 1:00
"10,242.01",10.242008,8-Sep-22,02,9/8/22 2:00
"9,955.44",9.95544,8-Sep-22,03,9/8/22 3:00
"9,846.07",9.846066,8-Sep-22,04,9/8/22 4:00
"10,044.96",10.044955,8-Sep-22,05,9/8/22 5:00
"10,748.18",10.748181,8-Sep-22,06,9/8/22 6:00
"11,928.17",11.928166,8-Sep-22,07,9/8/22 7:00
"12,708.09",12.708092,8-Sep-22,08,9/8/22 8:00
"12,985.04",12.985036,8-Sep-22,09,9/8/22 9:00
"13,064.36",13.06436,8-Sep-22,10,9/8/22 10:00
"13,085.40",13.085402,8-Sep-22,11,9/8/22 11:00
"13,112.81",13.11281,8-Sep-22,12,9/8/22 12:00
"13,236.15",13.236152,8-Sep-22,13,9/8/22 13:00
"13,533.22",13.533219,8-Sep-22,14,9/8/22 14:00
"13,847.69",13.847694,8-Sep-22,15,9/8/22 15:00
"14,290.72",14.290724,8-Sep-22,16,9/8/22 16:00
"14,877.58",14.877584,8-Sep-22,17,9/8/22 17:00
"15,374.37",15.374367,8-Sep-22,18,9/8/22 18:00
"15,295.61",15.295612,8-Sep-22,19,9/8/22 19:00
"15,123.66",15.123664,8-Sep-22,20,9/8/22 20:00
"14,575.92",14.575919,8-Sep-22,21,9/8/22 21:00
"13,583.14",13.583142,8-Sep-22,22,9/8/22 22:00
"12,432.18",12.432183,8-Sep-22,23,9/8/22 23:00
"11,387.08",11.387078,8-Sep-22,24,9/8/22 0:00
"10,603.99",10.603986,9-Sep-22,01,9/9/22 1:00
"10,114.85",10.114849,9-Sep-22,02,9/9/22 2:00
"9,825.71",9.825711,9-Sep-22,03,9/9/22 3:00
"9,704.49",9.704493,9-Sep-22,04,9/9/22 4:00
"9,871.14",9.871138,9-Sep-22,05,9/9/22 5:00
"10,512.41",10.51241,9-Sep-22,06,9/9/22 6:00
"11,603.86",11.60386,9-Sep-22,07,9/9/22 7:00
"12,400.43",12.400428,9-Sep-22,08,9/9/22 8:00
"12,717.77",12.717773,9-Sep-22,09,9/9/22 9:00
"12,791.14",12.791139,9-Sep-22,10,9/9/22 10:00
"12,841.33",12.841331,9-Sep-22,11,9/9/22 11:00
"12,984.42",12.984424,9-Sep-22,12,9/9/22 12:00
"13,272.52",13.272515,9-Sep-22,13,9/9/22 13:00
"13,692.60",13.692595,9-Sep-22,14,9/9/22 14:00
"14,171.72",14.17172,9-Sep-22,15,9/9/22 15:00
"14,784.27",14.784273,9-Sep-22,16,9/9/22 16:00
"15,417.32",15.417315,9-Sep-22,17,9/9/22 17:00
"15,760.75",15.760745,9-Sep-22,18,9/9/22 18:00
"15,527.19",15.52719,9-Sep-22,19,9/9/22 19:00
"15,325.74",15.325739,9-Sep-22,20,9/9/22 20:00
"14,719.77",14.719769,9-Sep-22,21,9/9/22 21:00
"13,872.07",13.872069,9-Sep-22,22,9/9/22 22:00
"12,851.75",12.851746,9-Sep-22,23,9/9/22 23:00
"11,850.29",11.850291,9-Sep-22,24,9/9/22 0:00
"11,111.75",11.111747,10-Sep-22,01,9/10/22 1:00
"10,560.00",10.559998,10-Sep-22,02,9/10/22 2:00
"10,197.89",10.197893,10-Sep-22,03,9/10/22 3:00
"9,987.95",9.987953,10-Sep-22,04,9/10/22 4:00
"9,956.19",9.956188,10-Sep-22,05,9/10/22 5:00
"10,155.06",10.155055,10-Sep-22,06,9/10/22 6:00
"10,548.65",10.548645,10-Sep-22,07,9/10/22 7:00
"11,074.92",11.074916,10-Sep-22,08,9/10/22 8:00
"11,637.44",11.637441,10-Sep-22,09,9/10/22 9:00
"12,046.46",12.046455,10-Sep-22,10,9/10/22 10:00
"12,425.22",12.425222,10-Sep-22,11,9/10/22 11:00
"12,907.00",12.906998,10-Sep-22,12,9/10/22 12:00
"13,451.51",13.451511,10-Sep-22,13,9/10/22 13:00
"14,030.80",14.030803,10-Sep-22,14,9/10/22 14:00
"14,648.45",14.648453,10-Sep-22,15,9/10/22 15:00
"15,356.40",15.356403,10-Sep-22,16,9/10/22 16:00
"16,028.17",16.028172,10-Sep-22,17,9/10/22 17:00
"16,418.80",16.418802,10-Sep-22,18,9/10/22 18:00
"16,215.03",16.215026,10-Sep-22,19,9/10/22 19:00
"15,902.61",15.902614,10-Sep-22,20,9/10/22 20:00
"15,290.43",15.290429,10-Sep-22,21,9/10/22 21:00
"14,408.10",14.408104,10-Sep-22,22,9/10/22 22:00
"13,395.57",13.395567,10-Sep-22,23,9/10/22 23:00
"12,433.89",12.433893,10-Sep-22,24,9/10/22 0:00
"11,659.78",11.659782,11-Sep-22,01,9/11/22 1:00
"11,100.87",11.100868,11-Sep-22,02,9/11/22 2:00
"10,727.86",10.72786,11-Sep-22,03,9/11/22 3:00
"10,496.51",10.496508,11-Sep-22,04,9/11/22 4:00
"10,421.23",10.421228,11-Sep-22,05,9/11/22 5:00
"10,520.52",10.520516,11-Sep-22,06,9/11/22 6:00
"10,776.55",10.776545,11-Sep-22,07,9/11/22 7:00
"11,206.00",11.205998,11-Sep-22,08,9/11/22 8:00
"11,852.69",11.852692,11-Sep-22,09,9/11/22 9:00
"12,453.08",12.453083,11-Sep-22,10,9/11/22 10:00
"13,078.36",13.078356,11-Sep-22,11,9/11/22 11:00
"13,743.00",13.742999,11-Sep-22,12,9/11/22 12:00
"14,226.15",14.226148,11-Sep-22,13,9/11/22 13:00
